"site","id","date","WAT20"
"SERF_IA","S1",2012-08-30,0
"SERF_IA","S1",2012-08-31,0
"SERF_IA","S1",2012-09-01,0
"SERF_IA","S1",2012-09-02,0
"SERF_IA","S1",2012-09-03,0
"SERF_IA","S1",2012-09-04,0
"SERF_IA","S1",2012-09-05,0
"SERF_IA","S1",2012-09-06,0
"SERF_IA","S1",2012-09-07,0
"SERF_IA","S1",2012-09-08,0
"SERF_IA","S1",2012-09-09,0
"SERF_IA","S1",2012-09-10,0
"SERF_IA","S1",2012-09-11,0
"SERF_IA","S1",2012-09-12,0
"SERF_IA","S1",2012-09-13,0
"SERF_IA","S1",2012-09-14,0
"SERF_IA","S1",2012-09-15,0
"SERF_IA","S1",2012-09-16,0
"SERF_IA","S1",2012-09-17,0
"SERF_IA","S1",2012-09-18,0
"SERF_IA","S1",2012-09-19,0
"SERF_IA","S1",2012-09-20,0
"SERF_IA","S1",2012-09-21,0
"SERF_IA","S1",2012-09-22,0
"SERF_IA","S1",2012-09-23,0
"SERF_IA","S1",2012-09-24,0
"SERF_IA","S1",2012-09-25,0
"SERF_IA","S1",2012-09-26,0
"SERF_IA","S1",2012-09-27,0
"SERF_IA","S1",2012-09-28,0
"SERF_IA","S1",2012-09-29,0
"SERF_IA","S1",2012-09-30,0
"SERF_IA","S1",2012-10-01,0
"SERF_IA","S1",2012-10-02,0
"SERF_IA","S1",2012-10-03,0
"SERF_IA","S1",2012-10-04,0
"SERF_IA","S1",2012-10-05,0
"SERF_IA","S1",2012-10-06,0
"SERF_IA","S1",2012-10-07,0
"SERF_IA","S1",2012-10-08,0
"SERF_IA","S1",2012-10-09,0
"SERF_IA","S1",2012-10-10,0
"SERF_IA","S1",2012-10-11,0
"SERF_IA","S1",2012-10-12,0
"SERF_IA","S1",2012-10-13,0
"SERF_IA","S1",2012-10-14,0
"SERF_IA","S1",2012-10-15,0
"SERF_IA","S1",2012-10-16,0
"SERF_IA","S1",2012-10-17,0
"SERF_IA","S1",2012-10-18,0
"SERF_IA","S1",2012-10-19,0
"SERF_IA","S1",2012-10-20,0
"SERF_IA","S1",2012-10-21,0
"SERF_IA","S1",2012-10-22,0
"SERF_IA","S1",2012-10-23,0
"SERF_IA","S1",2012-10-24,0
"SERF_IA","S1",2012-10-25,0
"SERF_IA","S1",2012-10-26,0
"SERF_IA","S1",2012-10-27,0
"SERF_IA","S1",2012-10-28,0
"SERF_IA","S1",2012-10-29,0
"SERF_IA","S1",2012-10-30,0
"SERF_IA","S1",2012-10-31,0
"SERF_IA","S1",2012-11-01,0
"SERF_IA","S1",2012-11-02,0
"SERF_IA","S1",2012-11-03,0
"SERF_IA","S1",2012-11-04,0
"SERF_IA","S1",2012-11-05,0
"SERF_IA","S1",2012-11-06,0
"SERF_IA","S1",2012-11-07,0
"SERF_IA","S1",2012-11-08,0
"SERF_IA","S1",2012-11-09,0
"SERF_IA","S1",2012-11-10,0
"SERF_IA","S1",2012-11-11,0
"SERF_IA","S1",2012-11-12,0
"SERF_IA","S1",2012-11-13,0
"SERF_IA","S1",2012-11-14,0
"SERF_IA","S1",2012-11-15,0
"SERF_IA","S1",2012-11-16,0
"SERF_IA","S1",2012-11-17,0
"SERF_IA","S1",2012-11-18,0
"SERF_IA","S1",2012-11-19,0
"SERF_IA","S1",2012-11-20,0
"SERF_IA","S1",2012-11-21,0
"SERF_IA","S1",2012-11-22,0
"SERF_IA","S1",2012-11-23,0
"SERF_IA","S1",2012-11-24,0
"SERF_IA","S1",2012-11-25,0
"SERF_IA","S1",2012-11-26,0
"SERF_IA","S1",2012-11-27,0
"SERF_IA","S1",2012-11-28,0
"SERF_IA","S1",2012-11-29,0
"SERF_IA","S1",2012-11-30,0
"SERF_IA","S1",2012-12-01,0
"SERF_IA","S1",2012-12-02,0
"SERF_IA","S1",2012-12-03,0
"SERF_IA","S1",2013-03-09,0
"SERF_IA","S1",2013-03-10,0
"SERF_IA","S1",2013-03-11,0
"SERF_IA","S1",2013-03-12,0
"SERF_IA","S1",2013-03-13,0
"SERF_IA","S1",2013-03-14,0.134455219
"SERF_IA","S1",2013-03-15,0.363050193
"SERF_IA","S1",2013-03-16,0.300414635
"SERF_IA","S1",2013-03-17,0.234388391
"SERF_IA","S1",2013-03-18,0.174265999
"SERF_IA","S1",2013-03-19,0.053088744
"SERF_IA","S1",2013-03-20,0.029836171
"SERF_IA","S1",2013-03-21,0.023969811
"SERF_IA","S1",2013-03-22,0.007926135
"SERF_IA","S1",2013-03-23,0.000696094
"SERF_IA","S1",2013-03-24,0.00517432
"SERF_IA","S1",2013-03-25,3.4605e-05
"SERF_IA","S1",2013-03-26,9.12133e-06
"SERF_IA","S1",2013-03-27,0.00225003522
"SERF_IA","S1",2013-03-28,0.045395038
"SERF_IA","S1",2013-03-29,0.056632655
"SERF_IA","S1",2013-03-30,0.067667938
"SERF_IA","S1",2013-03-31,0.034986841
"SERF_IA","S1",2013-04-01,0.000340637
"SERF_IA","S1",2013-04-02,8.44144e-06
"SERF_IA","S1",2013-04-03,1.72543e-06
"SERF_IA","S1",2013-04-04,8.81173e-06
"SERF_IA","S1",2013-04-05,1.12864e-05
"SERF_IA","S1",2013-04-06,4.4735e-05
"SERF_IA","S1",2013-04-07,2.0721e-05
"SERF_IA","S1",2013-04-08,0.336226251
"SERF_IA","S1",2013-04-09,0.159014564
"SERF_IA","S1",2013-04-10,0.908481773
"SERF_IA","S1",2013-04-11,1.225480535
"SERF_IA","S1",2013-04-12,0.879079985
"SERF_IA","S1",2013-04-13,0.38301218
"SERF_IA","S1",2013-04-14,0.221580099
"SERF_IA","S1",2013-04-15,0.067034206
"SERF_IA","S1",2013-04-16,0.047160395
"SERF_IA","S1",2013-04-17,0.589626977
"SERF_IA","S1",2013-04-18,1.878248312
"SERF_IA","S1",2013-04-19,1.092364017
"SERF_IA","S1",2013-04-20,0.522057056
"SERF_IA","S1",2013-04-21,0.231956126
"SERF_IA","S1",2013-04-22,0.134238153
"SERF_IA","S1",2013-04-23,0.067277554
"SERF_IA","S1",2013-04-24,0.047796921
"SERF_IA","S1",2013-04-25,0.01878828
"SERF_IA","S1",2013-04-26,0.010127615
"SERF_IA","S1",2013-04-27,0.007584171
"SERF_IA","S1",2013-04-28,0.009202433
"SERF_IA","S1",2013-04-29,0.003293722
"SERF_IA","S1",2013-04-30,0.00025441
"SERF_IA","S1",2013-05-01,0.00016146
"SERF_IA","S1",2013-05-02,0.00012789
"SERF_IA","S1",2013-05-03,0.6272605784
"SERF_IA","S1",2013-05-04,1.172981807
"SERF_IA","S1",2013-05-05,0.964893261
"SERF_IA","S1",2013-05-06,0.479753398
"SERF_IA","S1",2013-05-07,0.167832452
"SERF_IA","S1",2013-05-08,0.077271623
"SERF_IA","S1",2013-05-09,0.064523346
"SERF_IA","S1",2013-05-10,0.05809162
"SERF_IA","S1",2013-05-11,0.034360295
"SERF_IA","S1",2013-05-12,0.006080698
"SERF_IA","S1",2013-05-13,0.002698594
"SERF_IA","S1",2013-05-14,0.007906034
"SERF_IA","S1",2013-05-15,0.00014154
"SERF_IA","S1",2013-05-16,6.059e-05
"SERF_IA","S1",2013-05-17,2.5542e-05
"SERF_IA","S1",2013-05-18,1.4768e-05
"SERF_IA","S1",2013-05-19,3.9712e-05
"SERF_IA","S1",2013-05-20,7.3684e-06
"SERF_IA","S1",2013-05-21,7.3295e-06
"SERF_IA","S1",2013-05-22,6.36942e-06
"SERF_IA","S1",2013-05-23,9.4681e-07
"SERF_IA","S1",2013-05-24,0
"SERF_IA","S1",2013-05-25,4.28e-08
"SERF_IA","S1",2013-05-26,1.216856109
"SERF_IA","S1",2013-05-27,1.555746313
"SERF_IA","S1",2013-05-28,1.348567136
"SERF_IA","S1",2013-05-29,1.462225598
"SERF_IA","S1",2013-05-30,1.015203462
"SERF_IA","S1",2013-05-31,0.838314901
"SERF_IA","S1",2013-06-01,0.368920831
"SERF_IA","S1",2013-06-02,0.082572437
"SERF_IA","S1",2013-06-03,0.038666358
"SERF_IA","S1",2013-06-04,0.01343947
"SERF_IA","S1",2013-06-05,0.002853451
"SERF_IA","S1",2013-06-06,0.000101854
"SERF_IA","S1",2013-06-07,5.1009e-06
"SERF_IA","S1",2013-06-08,3.4568e-07
"SERF_IA","S1",2013-06-09,9.8541e-07
"SERF_IA","S1",2013-06-10,1.3767e-07
"SERF_IA","S1",2013-06-11,3.038e-07
"SERF_IA","S1",2013-06-12,7.73852e-06
"SERF_IA","S1",2013-06-13,1.5474e-06
"SERF_IA","S1",2013-06-14,7.1e-09
"SERF_IA","S1",2013-06-15,3.8e-07
"SERF_IA","S1",2013-06-16,0
"SERF_IA","S1",2013-06-17,0
"SERF_IA","S1",2013-06-18,0
"SERF_IA","S1",2013-06-19,0
"SERF_IA","S1",2013-06-20,0
"SERF_IA","S1",2013-06-21,4.1e-07
"SERF_IA","S1",2013-06-22,0
"SERF_IA","S1",2013-06-23,0
"SERF_IA","S1",2013-06-24,0
"SERF_IA","S1",2013-06-25,0
"SERF_IA","S1",2013-06-26,0.801636851
"SERF_IA","S1",2013-06-27,0.248668301
"SERF_IA","S1",2013-06-28,0.041755935
"SERF_IA","S1",2013-06-29,0.192163363
"SERF_IA","S1",2013-06-30,0.553832229
"SERF_IA","S1",2013-07-01,0.066888204
"SERF_IA","S1",2013-07-02,0.011295729
"SERF_IA","S1",2013-07-03,5.789e-05
"SERF_IA","S1",2013-07-04,0
"SERF_IA","S1",2013-07-05,0
"SERF_IA","S1",2013-07-06,0
"SERF_IA","S1",2013-07-07,0
"SERF_IA","S1",2013-07-08,0
"SERF_IA","S1",2013-07-09,0
"SERF_IA","S1",2013-07-10,0
"SERF_IA","S1",2013-07-11,0
"SERF_IA","S1",2013-07-12,0
"SERF_IA","S1",2013-07-13,0
"SERF_IA","S1",2013-07-14,0
"SERF_IA","S1",2013-07-15,0
"SERF_IA","S1",2013-07-16,0
"SERF_IA","S1",2013-07-17,0
"SERF_IA","S1",2013-07-18,0
"SERF_IA","S1",2013-07-19,0
"SERF_IA","S1",2013-07-20,0
"SERF_IA","S1",2013-07-21,0
"SERF_IA","S1",2013-07-22,0
"SERF_IA","S1",2013-07-23,0
"SERF_IA","S1",2013-07-24,0
"SERF_IA","S1",2013-07-25,0
"SERF_IA","S1",2013-07-26,0
"SERF_IA","S1",2013-07-27,0
"SERF_IA","S1",2013-07-28,0
"SERF_IA","S1",2013-07-29,0
"SERF_IA","S1",2013-07-30,0
"SERF_IA","S1",2013-07-31,0
"SERF_IA","S1",2013-08-01,0
"SERF_IA","S1",2013-08-02,0
"SERF_IA","S1",2013-08-03,0
"SERF_IA","S1",2013-08-04,0
"SERF_IA","S1",2013-08-05,0
"SERF_IA","S1",2013-08-06,0
"SERF_IA","S1",2013-08-07,0
"SERF_IA","S1",2013-08-08,0
"SERF_IA","S1",2013-08-09,0
"SERF_IA","S1",2013-08-10,0
"SERF_IA","S1",2013-08-11,0
"SERF_IA","S1",2013-08-12,0
"SERF_IA","S1",2013-08-13,0
"SERF_IA","S1",2013-08-14,0
"SERF_IA","S1",2013-08-15,0
"SERF_IA","S1",2013-08-16,0
"SERF_IA","S1",2013-08-17,0
"SERF_IA","S1",2013-08-18,0
"SERF_IA","S1",2013-08-19,0
"SERF_IA","S1",2013-08-20,0
"SERF_IA","S1",2013-08-21,0
"SERF_IA","S1",2013-08-22,0
"SERF_IA","S1",2013-08-23,0
"SERF_IA","S1",2013-08-24,0
"SERF_IA","S1",2013-08-25,0
"SERF_IA","S1",2013-08-26,0
"SERF_IA","S1",2013-08-27,0
"SERF_IA","S1",2013-08-28,0
"SERF_IA","S1",2013-08-29,0
"SERF_IA","S1",2013-08-30,0
"SERF_IA","S1",2013-08-31,0
"SERF_IA","S1",2013-09-01,0
"SERF_IA","S1",2013-09-02,0
"SERF_IA","S1",2013-09-03,0
"SERF_IA","S1",2013-09-04,0
"SERF_IA","S1",2013-09-05,0
"SERF_IA","S1",2013-09-06,0
"SERF_IA","S1",2013-09-07,0
"SERF_IA","S1",2013-09-08,0
"SERF_IA","S1",2013-09-09,0
"SERF_IA","S1",2013-09-10,0
"SERF_IA","S1",2013-09-11,0
"SERF_IA","S1",2013-09-12,0
"SERF_IA","S1",2013-09-13,0
"SERF_IA","S1",2013-09-14,0
"SERF_IA","S1",2013-09-15,0
"SERF_IA","S1",2013-09-16,0
"SERF_IA","S1",2013-09-17,0
"SERF_IA","S1",2013-09-18,0
"SERF_IA","S1",2013-09-19,0
"SERF_IA","S1",2013-09-20,0
"SERF_IA","S1",2013-09-21,0
"SERF_IA","S1",2013-09-22,0
"SERF_IA","S1",2013-09-23,0
"SERF_IA","S1",2013-09-24,0
"SERF_IA","S1",2013-09-25,0
"SERF_IA","S1",2013-09-26,0
"SERF_IA","S1",2013-09-27,0
"SERF_IA","S1",2013-09-28,0
"SERF_IA","S1",2013-09-29,0
"SERF_IA","S1",2013-09-30,0
"SERF_IA","S1",2013-10-01,0
"SERF_IA","S1",2013-10-02,0
"SERF_IA","S1",2013-10-03,0
"SERF_IA","S1",2013-10-04,0
"SERF_IA","S1",2013-10-05,0
"SERF_IA","S1",2013-10-06,0
"SERF_IA","S1",2013-10-07,0
"SERF_IA","S1",2013-10-08,0
"SERF_IA","S1",2013-10-09,0
"SERF_IA","S1",2013-10-10,0
"SERF_IA","S1",2013-10-11,0
"SERF_IA","S1",2013-10-12,0
"SERF_IA","S1",2013-10-13,0
"SERF_IA","S1",2013-10-14,0
"SERF_IA","S1",2013-10-15,0
"SERF_IA","S1",2013-10-16,0
"SERF_IA","S1",2013-10-17,0
"SERF_IA","S1",2013-10-18,0
"SERF_IA","S1",2013-10-19,0
"SERF_IA","S1",2013-10-20,0
"SERF_IA","S1",2013-10-21,0
"SERF_IA","S1",2013-10-22,0
"SERF_IA","S1",2013-10-23,0
"SERF_IA","S1",2013-10-24,0
"SERF_IA","S1",2013-10-25,0
"SERF_IA","S1",2013-10-26,0
"SERF_IA","S1",2013-10-27,0
"SERF_IA","S1",2013-10-28,0
"SERF_IA","S1",2013-10-29,0
"SERF_IA","S1",2013-10-30,0
"SERF_IA","S1",2013-10-31,0
"SERF_IA","S1",2013-11-01,0
"SERF_IA","S1",2013-11-02,0
"SERF_IA","S1",2013-11-03,0
"SERF_IA","S1",2013-11-04,0
"SERF_IA","S1",2013-11-05,0
"SERF_IA","S1",2013-11-06,0
"SERF_IA","S1",2013-11-07,0
"SERF_IA","S1",2013-11-08,0
"SERF_IA","S1",2013-11-09,0
"SERF_IA","S1",2013-11-10,0
"SERF_IA","S1",2013-11-11,0
"SERF_IA","S1",2013-11-12,0
"SERF_IA","S1",2013-11-13,0
"SERF_IA","S1",2013-11-14,0
"SERF_IA","S1",2013-11-15,0
"SERF_IA","S1",2013-11-16,0
"SERF_IA","S1",2013-11-17,0
"SERF_IA","S1",2013-11-18,0
"SERF_IA","S1",2013-11-19,0
"SERF_IA","S1",2013-11-20,0
"SERF_IA","S1",2013-11-21,0
"SERF_IA","S1",2013-11-22,0
"SERF_IA","S1",2013-11-23,0
"SERF_IA","S1",2013-11-24,0
"SERF_IA","S1",2013-11-25,0
"SERF_IA","S1",2013-11-26,0
"SERF_IA","S1",2013-11-27,0
"SERF_IA","S1",2013-11-28,0
"SERF_IA","S1",2013-11-29,0
"SERF_IA","S1",2013-11-30,0
"SERF_IA","S1",2013-12-01,0
"SERF_IA","S1",2013-12-02,0
"SERF_IA","S1",2013-12-03,0
"SERF_IA","S1",2013-12-04,0
"SERF_IA","S1",2014-01-01,6.5114e-07
"SERF_IA","S1",2014-01-02,0
"SERF_IA","S1",2014-01-03,0
"SERF_IA","S1",2014-01-04,0
"SERF_IA","S1",2014-01-05,1.67879e-05
"SERF_IA","S1",2014-01-06,1.274e-05
"SERF_IA","S1",2014-01-07,1.31e-08
"SERF_IA","S1",2014-01-08,0
"SERF_IA","S1",2014-01-09,0
"SERF_IA","S1",2014-01-10,0
"SERF_IA","S1",2014-01-11,0
"SERF_IA","S1",2014-01-12,0
"SERF_IA","S1",2014-01-13,0
"SERF_IA","S1",2014-01-14,0
"SERF_IA","S1",2014-01-15,0
"SERF_IA","S1",2014-01-16,1.02714e-06
"SERF_IA","S1",2014-01-17,0
"SERF_IA","S1",2014-01-18,0
"SERF_IA","S1",2014-01-19,4.2e-07
"SERF_IA","S1",2014-01-20,2.3931e-06
"SERF_IA","S1",2014-01-21,5.45e-06
"SERF_IA","S1",2014-01-22,2.62e-08
"SERF_IA","S1",2014-01-23,1.31e-08
"SERF_IA","S1",2014-01-24,7.70481e-06
"SERF_IA","S1",2014-01-25,0
"SERF_IA","S1",2014-01-26,7.125e-06
"SERF_IA","S1",2014-01-27,7.7497e-07
"SERF_IA","S1",2014-01-28,0
"SERF_IA","S1",2014-01-29,1.31e-08
"SERF_IA","S1",2014-01-30,0
"SERF_IA","S1",2014-01-31,0
"SERF_IA","S1",2014-02-01,0
"SERF_IA","S1",2014-02-02,0
"SERF_IA","S1",2014-02-03,8.75e-08
"SERF_IA","S1",2014-02-04,2.367e-07
"SERF_IA","S1",2014-02-05,1.46647e-06
"SERF_IA","S1",2014-02-06,1.007e-07
"SERF_IA","S1",2014-02-07,0
"SERF_IA","S1",2014-02-08,0
"SERF_IA","S1",2014-02-09,0
"SERF_IA","S1",2014-02-10,7.87e-08
"SERF_IA","S1",2014-02-11,5.25e-08
"SERF_IA","S1",2014-02-12,0
"SERF_IA","S1",2014-02-13,1.31e-08
"SERF_IA","S1",2014-02-14,0
"SERF_IA","S1",2014-02-15,0
"SERF_IA","S1",2014-02-16,0
"SERF_IA","S1",2014-02-17,3.8545e-06
"SERF_IA","S1",2014-02-18,0
"SERF_IA","S1",2014-02-19,0
"SERF_IA","S1",2014-02-20,3.0215e-05
"SERF_IA","S1",2014-02-21,8.315e-06
"SERF_IA","S1",2014-02-22,0
"SERF_IA","S1",2014-02-23,0
"SERF_IA","S1",2014-02-24,0
"SERF_IA","S1",2014-02-25,0
"SERF_IA","S1",2014-02-26,2.18e-07
"SERF_IA","S1",2014-02-27,3.052e-07
"SERF_IA","S1",2014-02-28,3.186e-07
"SERF_IA","S1",2014-03-01,1.31e-08
"SERF_IA","S1",2014-03-02,4.60998e-06
"SERF_IA","S1",2014-03-03,4.67e-07
"SERF_IA","S1",2014-03-04,0
"SERF_IA","S1",2014-03-05,0
"SERF_IA","S1",2014-03-06,0
"SERF_IA","S1",2014-03-07,0
"SERF_IA","S1",2014-03-08,0
"SERF_IA","S1",2014-03-09,0
"SERF_IA","S1",2014-03-10,0
"SERF_IA","S1",2014-03-11,1.314e-08
"SERF_IA","S1",2014-03-12,0
"SERF_IA","S1",2014-03-13,0
"SERF_IA","S1",2014-03-14,0
"SERF_IA","S1",2014-03-15,0
"SERF_IA","S1",2014-03-16,0
"SERF_IA","S1",2014-03-17,0
"SERF_IA","S1",2014-03-18,0
"SERF_IA","S1",2014-03-19,0
"SERF_IA","S1",2014-03-20,0
"SERF_IA","S1",2014-03-21,0
"SERF_IA","S1",2014-03-22,0
"SERF_IA","S1",2014-03-23,0
"SERF_IA","S1",2014-03-24,0
"SERF_IA","S1",2014-03-25,0
"SERF_IA","S1",2014-03-26,0
"SERF_IA","S1",2014-03-27,1.72e-06
"SERF_IA","S1",2014-03-28,0
"SERF_IA","S1",2014-03-29,0
"SERF_IA","S1",2014-03-30,0
"SERF_IA","S1",2014-03-31,1.31e-08
"SERF_IA","S1",2014-04-01,1.364e-06
"SERF_IA","S1",2014-04-02,1.137e-07
"SERF_IA","S1",2014-04-03,2.05e-07
"SERF_IA","S1",2014-04-04,0
"SERF_IA","S1",2014-04-05,0
"SERF_IA","S1",2014-04-06,0
"SERF_IA","S1",2014-04-07,0
"SERF_IA","S1",2014-04-08,0
"SERF_IA","S1",2014-04-09,0
"SERF_IA","S1",2014-04-10,0.006937494
"SERF_IA","S1",2014-04-11,0.213936402
"SERF_IA","S1",2014-04-12,0.344725209
"SERF_IA","S1",2014-04-13,0.354215739
"SERF_IA","S1",2014-04-14,0.34684573
"SERF_IA","S1",2014-04-15,0.316276019
"SERF_IA","S1",2014-04-16,0.227729737
"SERF_IA","S1",2014-04-17,0.041581638
"SERF_IA","S1",2014-04-18,0.021999937
"SERF_IA","S1",2014-04-19,0.011398797
"SERF_IA","S1",2014-04-20,0.0015161966
"SERF_IA","S1",2014-04-21,3.110777e-05
"SERF_IA","S1",2014-04-22,0.00046264
"SERF_IA","S1",2014-04-23,0.084940559
"SERF_IA","S1",2014-04-24,0.144659116
"SERF_IA","S1",2014-04-25,0.138580181
"SERF_IA","S1",2014-04-26,0.144885556
"SERF_IA","S1",2014-04-27,0.150466003
"SERF_IA","S1",2014-04-28,0.137388665
"SERF_IA","S1",2014-04-29,0.121317566
"SERF_IA","S1",2014-04-30,0.12361021
"SERF_IA","S1",2014-05-01,0.118950989
"SERF_IA","S1",2014-05-02,0.106937436
"SERF_IA","S1",2014-05-03,0.096621815
"SERF_IA","S1",2014-05-04,0.086792797
"SERF_IA","S1",2014-05-05,0.086434476
"SERF_IA","S1",2014-05-06,0.086016074
"SERF_IA","S1",2014-05-07,0.069946277
"SERF_IA","S1",2014-05-08,0.059037023
"SERF_IA","S1",2014-05-09,0.057753037
"SERF_IA","S1",2014-05-10,0.048302732
"SERF_IA","S1",2014-05-11,0.044590567
"SERF_IA","S1",2014-05-12,0.039692708
"SERF_IA","S1",2014-05-13,0.035557195
"SERF_IA","S1",2014-05-14,0.035273589
"SERF_IA","S1",2014-05-15,0.033204051
"SERF_IA","S1",2014-05-16,0.032399712
"SERF_IA","S1",2014-05-17,0.0298123
"SERF_IA","S1",2014-05-18,0.026401604
"SERF_IA","S1",2014-05-19,0.029510726
"SERF_IA","S1",2014-05-20,0.024304816
"SERF_IA","S1",2014-05-21,0.020494025
"SERF_IA","S1",2014-05-22,0.01550619
"SERF_IA","S1",2014-05-23,0.015190613
"SERF_IA","S1",2014-05-24,0.014220871
"SERF_IA","S1",2014-05-25,0.013087266
"SERF_IA","S1",2014-05-26,0.012217953
"SERF_IA","S1",2014-05-27,0.010817202
"SERF_IA","S1",2014-05-28,0.009368658
"SERF_IA","S1",2014-05-29,0.008248236
"SERF_IA","S1",2014-05-30,0.006770242
"SERF_IA","S1",2014-05-31,0.005706713
"SERF_IA","S1",2014-06-01,0.005100127
"SERF_IA","S1",2014-06-02,0.005110589
"SERF_IA","S1",2014-06-03,0.003545258
"SERF_IA","S1",2014-06-04,0.003581132
"SERF_IA","S1",2014-06-05,0.002909047
"SERF_IA","S1",2014-06-06,0.002400627
"SERF_IA","S1",2014-06-07,0.002299135
"SERF_IA","S1",2014-06-08,0.0018632
"SERF_IA","S1",2014-06-09,0.001927
"SERF_IA","S1",2014-06-10,0.0019284
"SERF_IA","S1",2014-06-11,0.0017307
"SERF_IA","S1",2014-06-12,1.361473868
"SERF_IA","S1",2014-06-13,0
"SERF_IA","S1",2014-06-14,0
"SERF_IA","S1",2014-06-15,0
"SERF_IA","S1",2014-06-16,0
"SERF_IA","S1",2014-06-17,0
"SERF_IA","S1",2014-06-18,0
"SERF_IA","S1",2014-06-19,1.18235165
"SERF_IA","S1",2014-06-20,3.455419447
"SERF_IA","S1",2014-06-21,1.896687587
"SERF_IA","S1",2014-06-22,1.48187285
"SERF_IA","S1",2014-06-23,2.94993117
"SERF_IA","S1",2014-06-24,1.684846668
"SERF_IA","S1",2014-06-25,0.531607467
"SERF_IA","S1",2014-06-26,0.169646983
"SERF_IA","S1",2014-06-27,0.06837898
"SERF_IA","S1",2014-06-28,0.016576939
"SERF_IA","S1",2014-06-29,0.778514287
"SERF_IA","S1",2014-06-30,0.90265483
"SERF_IA","S1",2014-07-01,2.254467711
"SERF_IA","S1",2014-07-02,1.181894896
"SERF_IA","S1",2014-07-03,0.372109178
"SERF_IA","S1",2014-07-04,0.097029353
"SERF_IA","S1",2014-07-05,0.623538028
"SERF_IA","S1",2014-07-06,1.900953293
"SERF_IA","S1",2014-07-07,0.762521904
"SERF_IA","S1",2014-07-08,0.150248829
"SERF_IA","S1",2014-07-09,0.01825851
"SERF_IA","S1",2014-07-10,0.012261781
"SERF_IA","S1",2014-07-11,0.009929544
"SERF_IA","S1",2014-07-12,0.009406575
"SERF_IA","S1",2014-07-13,0.008924289
"SERF_IA","S1",2014-07-14,0.007521179
"SERF_IA","S1",2014-07-15,0.005881738
"SERF_IA","S1",2014-07-16,0.005523649
"SERF_IA","S1",2014-07-17,0.005209654
"SERF_IA","S1",2014-07-18,0.004425822
"SERF_IA","S1",2014-07-19,0.003356989
"SERF_IA","S1",2014-07-20,0.003095354
"SERF_IA","S1",2014-07-21,0.002847957
"SERF_IA","S1",2014-07-22,0.002674065
"SERF_IA","S1",2014-07-23,0.002580429
"SERF_IA","S1",2014-07-24,0.0022803
"SERF_IA","S1",2014-07-25,0.0020519
"SERF_IA","S1",2014-07-26,0.0019412
"SERF_IA","S1",2014-07-27,0.00204896
"SERF_IA","S1",2014-07-28,0.0015996
"SERF_IA","S1",2014-07-29,0.0013988
"SERF_IA","S1",2014-07-30,0.0011834
"SERF_IA","S1",2014-07-31,0.0010489
"SERF_IA","S1",2014-08-01,0.0009393
"SERF_IA","S1",2014-08-02,0.0008039
"SERF_IA","S1",2014-08-03,0.0006829
"SERF_IA","S1",2014-08-04,0.0005973
"SERF_IA","S1",2014-08-05,0.0005308
"SERF_IA","S1",2014-08-06,0.0004711
"SERF_IA","S1",2014-08-07,0.000498
"SERF_IA","S1",2014-08-08,0.0004434
"SERF_IA","S1",2014-08-09,0.0003845
"SERF_IA","S1",2014-08-10,0.0003309
"SERF_IA","S1",2014-08-11,0.00033
"SERF_IA","S1",2014-08-12,0.00023668
"SERF_IA","S1",2014-08-13,0.0001569
"SERF_IA","S1",2014-08-14,0.00012003
"SERF_IA","S1",2014-08-15,8.676e-05
"SERF_IA","S1",2014-08-16,6.89e-05
"SERF_IA","S1",2014-08-17,5.42e-05
"SERF_IA","S1",2014-08-18,3.854e-05
"SERF_IA","S1",2014-08-19,3.5878e-05
"SERF_IA","S1",2014-08-20,1.6677e-05
"SERF_IA","S1",2014-08-21,1.1558e-05
"SERF_IA","S1",2014-08-22,9.515e-06
"SERF_IA","S1",2014-08-23,8.593e-06
"SERF_IA","S1",2014-08-24,4.1448e-06
"SERF_IA","S1",2014-08-25,2.2802e-06
"SERF_IA","S1",2014-08-26,4.0929e-07
"SERF_IA","S1",2014-08-27,7.3e-09
"SERF_IA","S1",2014-08-28,7.3e-09
"SERF_IA","S1",2014-08-29,0
"SERF_IA","S1",2014-08-30,0
"SERF_IA","S1",2014-08-31,0
"SERF_IA","S1",2014-09-01,0
"SERF_IA","S1",2014-09-02,0
"SERF_IA","S1",2014-09-03,0
"SERF_IA","S1",2014-09-04,0
"SERF_IA","S1",2014-09-05,0
"SERF_IA","S1",2014-09-06,0
"SERF_IA","S1",2014-09-07,0
"SERF_IA","S1",2014-09-08,0
"SERF_IA","S1",2014-09-09,0
"SERF_IA","S1",2014-09-10,0.183652815
"SERF_IA","S1",2014-09-11,0.012044768
"SERF_IA","S1",2014-09-12,0.009680956
"SERF_IA","S1",2014-09-13,0.009360707
"SERF_IA","S1",2014-09-14,0.009111738
"SERF_IA","S1",2014-09-15,0.008993504
"SERF_IA","S1",2014-09-16,0.007876844
"SERF_IA","S1",2014-09-17,0.00760613
"SERF_IA","S1",2014-09-18,0.007104251
"SERF_IA","S1",2014-09-19,0.006882221
"SERF_IA","S1",2014-09-20,0.007163141
"SERF_IA","S1",2014-09-21,0.006548348
"SERF_IA","S1",2014-09-22,0.005658311
"SERF_IA","S1",2014-09-23,0.00535321
"SERF_IA","S1",2014-09-24,0.005169053
"SERF_IA","S1",2014-09-25,0.00493907
